form	token_urn	expanded_form	presentation_form
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:966.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:977.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:980.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1125.1.text.token.9	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1149.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1172.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1192.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1352.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1354.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1407.1.text.token.7	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1432.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1436.1.text.token.7	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1441.2.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1704.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1720.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1750.1.text.token.3	γε	γε
δαίμον’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1337.1.text.token.5		δαίμον’
δειμαίνοιμ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:492.1.text.token.3		δειμαίνοιμ’
δεξοίατ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:945.1.text.token.3		δεξοίατ’
δείν’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:661.1.text.token.5		δείν’
δεύτερ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:351.1.text.token.3		δεύτερ’
δεῖμ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:360.1.text.token.5		δεῖμ’
δεῖμ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1465.1.text.token.1		δεῖμ’
δεῦρ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:298.1.text.token.3	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:307.1.text.token.5	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:794.1.text.token.5	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:890.1.text.token.3	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:933.1.text.token.5	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1165.1.text.token.6	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1669.1.text.token.4	δεῦρο	δεῦρο
δι’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:470.1.text.token.4	διά	διά
δι’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:584.1.text.token.5	διά	διά
δι’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:905.1.text.token.3	διά	διά
δι’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1250.1.text.token.8	διά	διά
δι’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1261.1.text.token.2	διά	διά
δράσετ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:822.1.text.token.5		δράσετ’
δυσσεβέστατ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1191.1.text.token.4		δυσσεβέστατ’
δυσχεράναντ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1282.1.text.token.2		δυσχεράναντ’
δωροῖθ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:779.1.text.token.1		δωροῖθ’
δίδασκ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:594.1.text.token.1		δίδασκ’
δίδασχ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:575.1.text.token.4		δίδασχ’
δίδασχ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:654.2.text.token.2		δίδασχ’
δίκαι’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:913.1.text.token.2		δίκαι’
δίκαι’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:957.1.text.token.5		δίκαι’
δίχ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:48.1.text.token.1		δίχ’
δύσμοιρ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:327.2.text.token.3		δύσμοιρ’
δύσμορ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:557.1.text.token.4		δύσμορ’
δύσμορ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:804.1.text.token.2		δύσμορ’
δύ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:530.1.text.token.6	δύο	δύο
δῆθ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:810.1.text.token.2	δῆτα	δῆτα
δῆθ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1741.2.text.token.2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:52.1.text.token.5	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:174.1.text.token.5	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:433.1.text.token.2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:597.1.text.token.2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:631.1.text.token.2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1018.1.text.token.2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1166.1.text.token.2	δῆτα	δῆτα
