form	token_urn	expanded_form	presentation_form
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:63.1.text.token.5	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:97.1.text.token.5	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:168.1.text.token.2	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:195.1.text.token.2	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:282.1.text.token.2	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:456.1.text.token.2	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:476.1.text.token.2	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:634.1.text.token.4	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:702.1.text.token.5	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:760.1.text.token.2	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:805.1.text.token.5	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:978.1.text.token.2	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1098.1.text.token.2	τε	τε
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1143.1.text.token.2	τε	τε
καθῆσ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:670.1.text.token.3		καθῆσ’
καθ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:693.1.text.token.3	κατά	κατά
καθ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:741.1.text.token.2	κατά	κατά
καθ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:849.1.text.token.7	κατά	κατά
καλοῦσ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:921.1.text.token.5		καλοῦσ’
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:41.1.text.token.3	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:51.1.text.token.2	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:57.1.text.token.6	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:554.1.text.token.4	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:563.1.text.token.4	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:804.1.text.token.3	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:899.1.text.token.2	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1052.1.text.token.3	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1064.1.text.token.4	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1117.1.text.token.3	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1143.1.text.token.6	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1224.1.text.token.5	κατά	κατά
κατ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1262.1.text.token.2	κατά	κατά
κεντοῦσ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1119.1.text.token.1		κεντοῦσ’
κτείνετ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1125.1.text.token.4		κτείνετ’
κἀκεῖσ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1131.1.text.token.2		κἀκεῖσ’
