urn:cts:greekLit:tlg0011.tlg001.fu.sp:1.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403228
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403865
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403866
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403867
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403868
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403869
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403870
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403871
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403872
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403873
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403874
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403875
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403876
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403877
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403878
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403879
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403880
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403881
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403882
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403883
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403884
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403885
urn:cts:greekLit:tlg0011.tlg001.fu.sp:272.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403886
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260611T0155061316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409153
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409154
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409155
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409156
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409157
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409158
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409159
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409160
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409161
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409162
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409163
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409164
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409165
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409166
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409167
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409168
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409169
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409170
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409171
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409172
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409173
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409174
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409175
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409176
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409177
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409178
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409179
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409180
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409181
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409182
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125128412
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124835705
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124835706
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124835707
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124835708
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312424135
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312424136
urn:cts:greekLit:tlg0011.tlg001.fu.sp:273.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312424137
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260611T0155061316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124456789
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312512657
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430098
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260610T1701388911
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406082
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406083
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124815006
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124815007
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124815008
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124815009
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312423290
urn:cts:greekLit:tlg0011.tlg001.fu.sp:274.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312423291
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260611T0155061316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409851
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406488
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406489
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406490
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430597
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430738
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407917
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407918
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400077
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430017
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432159
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404468
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432209
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T03124849606
urn:cts:greekLit:tlg0011.tlg001.fu.sp:275.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T03124849607
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260611T0155061316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312533897
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312533898
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312533899
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312539529
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03125115548
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03125115549
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03125115550
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03125115551
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03125115552
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430147
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430742
urn:cts:greekLit:tlg0011.tlg001.fu.sp:276.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124458446
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260611T0155061316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03125311016
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400380
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124421428
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124421429
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124421430
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124421431
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407526
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312420433
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312420434
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432749
urn:cts:greekLit:tlg0011.tlg001.fu.sp:277.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432750
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260611T0155061316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124842877
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124842878
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124842879
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124842880
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401520
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400821
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430366
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432273
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312539336
urn:cts:greekLit:tlg0011.tlg001.fu.sp:278.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260611T01550648871
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260611T0155061316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400077
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430017
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432159
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406260
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406261
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406262
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406263
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406264
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406265
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406266
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406267
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406268
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406269
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406270
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406271
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406272
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124433752
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404042
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124411382
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124411383
urn:cts:greekLit:tlg0011.tlg001.fu.sp:279.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124411384
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407276
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122445
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122446
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122447
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122448
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122449
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122450
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122451
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122452
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125122453
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408285
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124438007
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T03124438005
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406146
urn:cts:greekLit:tlg0011.tlg001.fu.sp:28.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406147
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260611T0155061316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124463644
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400821
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430366
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432273
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404161
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404168
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404169
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404170
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404171
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404172
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430139
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430142
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400883
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400884
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400885
urn:cts:greekLit:tlg0011.tlg001.fu.sp:280.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400886
urn:cts:greekLit:tlg0011.tlg001.fu.sp:281.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260611T0155061316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:281.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124416831
urn:cts:greekLit:tlg0011.tlg001.fu.sp:281.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124416832
urn:cts:greekLit:tlg0011.tlg001.fu.sp:281.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124416833
urn:cts:greekLit:tlg0011.tlg001.fu.sp:281.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124416834
urn:cts:greekLit:tlg0011.tlg001.fu.sp:281.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312512657
urn:cts:greekLit:tlg0011.tlg001.fu.sp:281.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430098
urn:cts:greekLit:tlg0011.tlg001.fu.sp:281.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408285
urn:cts:greekLit:tlg0011.tlg001.fu.sp:281.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400735
urn:cts:greekLit:tlg0011.tlg001.fu.sp:281.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312517548
urn:cts:greekLit:tlg0011.tlg001.fu.sp:282.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260611T0155061316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:282.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312420158
urn:cts:greekLit:tlg0011.tlg001.fu.sp:282.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312420159
urn:cts:greekLit:tlg0011.tlg001.fu.sp:282.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430861
urn:cts:greekLit:tlg0011.tlg001.fu.sp:282.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403608
urn:cts:greekLit:tlg0011.tlg001.fu.sp:282.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430206
urn:cts:greekLit:tlg0011.tlg001.fu.sp:282.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408245
urn:cts:greekLit:tlg0011.tlg001.fu.sp:282.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T1029018860
urn:cts:greekLit:tlg0011.tlg001.fu.sp:282.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T1029018862
urn:cts:greekLit:tlg0011.tlg001.fu.sp:282.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312422022
