’	'	ἒ	e)\	x--------
Κλέωνα	*kle/wna	Κλεώνης	*klew/nhs	n-s---mn-
Κλέωνι	*kle/wni	Κλέων	*kle/wn	n-s---md-
Κλέωνος	*kle/wnos	Κλέων	*kle/wn	n-s---mg-
Κνιδίας	*knidi/as	Κνίδιος	*kni/dios	a-p---fa-
Κνιδίας	*knidi/as	Κνίδιος	*kni/dios	a-s---fg-
Κνιδίων	*knidi/wn	Κνίδιον	*kni/dion	n-p---ng-
Κνιδίων	*knidi/wn	Κνίδιος	*kni/dios	a-p---fg-
Κνιδίων	*knidi/wn	Κνίδιος	*kni/dios	a-p---mg-
Κνιδίων	*knidi/wn	Κνίδιος	*kni/dios	a-p---ng-
Κνήμου	*knh/mou	Κνῆμος	*knh=mos	n-s---mg-
Κνήμου	*knh/mou	κνημόω	knhmo/w	v2spma---
Κνήμου	*knh/mou	κνημόω	knhmo/w	v3siia---
Κνήμῳ	*knh/mw|	Κνῆμος	*knh=mos	n-s---md-
Κνίδιος	*kni/dios	Κνίδιος	*kni/dios	a-s---mn-
Κνίδον	*kni/don	Κνίδος	*kni/dos	n-s---ma-
Κνίδου	*kni/dou	Κνίδος	*kni/dos	n-s---mg-
Κνίδῳ	*kni/dw|	Κνίδος	*kni/dos	n-s---md-
Κνῆμον	*knh=mon	Κνῆμος	*knh=mos	n-s---ma-
Κνῆμος	*knh=mos	Κνῆμος	*knh=mos	n-s---mn-
Κολοφωνίοις	*kolofwni/ois	Κολοφώνιος	*kolofw/nios	a-p---md-
Κολοφωνίοις	*kolofwni/ois	Κολοφώνιος	*kolofw/nios	a-p---nd-
Κολοφωνίοις	*kolofwni/ois	κολοφωνέω	kolofwne/w	v2spoa---
Κολοφωνίων	*kolofwni/wn	Κολοφώνιος	*kolofw/nios	a-p---fg-
Κολοφωνίων	*kolofwni/wn	Κολοφώνιος	*kolofw/nios	a-p---mg-
Κολοφωνίων	*kolofwni/wn	Κολοφώνιος	*kolofw/nios	a-p---ng-
Κολοφωνίων	*kolofwni/wn	κολοφωνέω	kolofwne/w	v-sppamn-
Κολοφώνιοι	*kolofw/nioi	Κολοφώνιος	*kolofw/nios	a-p---mn-
Κολοφώνιοι	*kolofw/nioi	Κολοφώνιος	*kolofw/nios	a-p---mv-
Κολωνάς	*kolwna/s	Κολώνη	*kolw/nh	n-p---fa-
Κολωνόν	*kolwno/n	Κολωνός	*kolwno/s	n-s---ma-
Κολωνόν	*kolwno/n	κολωνός	kolwno/s	n-s---ma-
Κορινθία	*korinqi/a	Κορίνθιος	*kori/nqios	a-d---fn-
Κορινθία	*korinqi/a	Κορίνθιος	*kori/nqios	a-d---fv-
Κορινθία	*korinqi/a	Κορίνθιος	*kori/nqios	a-d---fa-
Κορινθία	*korinqi/a	Κορίνθιος	*kori/nqios	a-s---fn-
Κορινθία	*korinqi/a	Κορίνθιος	*kori/nqios	a-s---fv-
Κορινθίαιν	*korinqi/ain	Κορίνθιος	*kori/nqios	a-d---fg-
Κορινθίαιν	*korinqi/ain	Κορίνθιος	*kori/nqios	a-d---fd-
Κορινθίαν	*korinqi/an	Κορίνθιος	*kori/nqios	a-s---fa-
Κορινθίας	*korinqi/as	Κορίνθιος	*kori/nqios	a-p---fa-
Κορινθίας	*korinqi/as	Κορίνθιος	*kori/nqios	a-s---fg-
Κορινθίοις	*korinqi/ois	Κορίνθιος	*kori/nqios	a-p---md-
Κορινθίοις	*korinqi/ois	Κορίνθιος	*kori/nqios	a-p---nd-
Κορινθίου	*korinqi/ou	Κορίνθιος	*kori/nqios	a-s---mg-
Κορινθίου	*korinqi/ou	Κορίνθιος	*kori/nqios	a-s---ng-
Κορινθίους	*korinqi/ous	Κορίνθιος	*kori/nqios	a-p---ma-
Κορινθίων	*korinqi/wn	Κορίνθιος	*kori/nqios	a-p---fg-
Κορινθίων	*korinqi/wn	Κορίνθιος	*kori/nqios	a-p---mg-
Κορινθίων	*korinqi/wn	Κορίνθιος	*kori/nqios	a-p---ng-
Κορινθίῳ	*korinqi/w|	Κορίνθιος	*kori/nqios	a-s---md-
Κορινθίῳ	*korinqi/w|	Κορίνθιος	*kori/nqios	a-s---nd-
Κοροίβου	*koroi/bou	Κόροιβος	*ko/roibos	n-s---mg-
Κοροίβου	*koroi/bou	κόροιβος	ko/roibos	n-s---mg-
Κορυφασίῳ	*korufasi/w|	Κορυφάσιον	*korufa/sion	n-s---nd-
Κορυφάσιον	*korufa/sion	Κορυφάσιον	*korufa/sion	n-s---nn-
Κορυφάσιον	*korufa/sion	Κορυφάσιον	*korufa/sion	n-s---nv-
Κορυφάσιον	*korufa/sion	Κορυφάσιον	*korufa/sion	n-s---na-
Κορωνείᾳ	*korwnei/a|	Κορώνεια	*korw/neia	n-s---fd-
Κορίνθιοι	*kori/nqioi	Κορίνθιος	*kori/nqios	a-p---mn-
Κορίνθιοι	*kori/nqioi	Κορίνθιος	*kori/nqios	a-p---mv-
Κορίνθιον	*kori/nqion	Κορίνθιος	*kori/nqios	a-s---ma-
Κορίνθιον	*kori/nqion	Κορίνθιος	*kori/nqios	a-s---nn-
Κορίνθιον	*kori/nqion	Κορίνθιος	*kori/nqios	a-s---nv-
Κορίνθιον	*kori/nqion	Κορίνθιος	*kori/nqios	a-s---na-
Κορίνθιος	*kori/nqios	Κορίνθιος	*kori/nqios	a-s---mn-
Κορίνθου	*kori/nqou	Κόρινθος	*ko/rinqos	n-s---fg-
Κορίνθῳ	*kori/nqw|	Κόρινθος	*ko/rinqos	n-s---fd-
Κορόντων	*koro/ntwn	Κόροντα	*ko/ronta	n-p---ng-
Κραννώνιοι	*krannw/nioi	Κραννώνιος	*krannw/nios	a-p---mn-
Κραννώνιοι	*krannw/nioi	Κραννώνιος	*krannw/nios	a-p---mv-
Κρανίοις	*krani/ois	Κράνιος	*kra/nios	a-p---md-
Κρανίοις	*krani/ois	Κράνιος	*kra/nios	a-p---nd-
Κρανίοις	*krani/ois	κραίνω	krai/nw	v2sfoa---
Κρανίοις	*krani/ois	κρανίον	krani/on	n-p---nd-
Κρανίων	*krani/wn	Κράνιος	*kra/nios	a-p---fg-
Κρανίων	*krani/wn	Κράνιος	*kra/nios	a-p---mg-
Κρανίων	*krani/wn	Κράνιος	*kra/nios	a-p---ng-
Κρανίων	*krani/wn	κράνος	kra/nos	n-p---ng-
Κρανίων	*krani/wn	κραίνω	krai/nw	v-sfpamn-
Κρανίων	*krani/wn	κρανίον	krani/on	n-p---ng-
Κραταιμένης	*krataime/nhs	Κραταιμένης	*krataime/nhs	n-p---ma-
Κραταιμένης	*krataime/nhs	Κραταιμένης	*krataime/nhs	n-p---mn-
Κραταιμένης	*krataime/nhs	Κραταιμένης	*krataime/nhs	n-p---mv-
Κραταιμένης	*krataime/nhs	Κραταιμένης	*krataime/nhs	n-s---mn-
Κρατησικλέους	*krathsikle/ous	Κρατησικλέης	*krathsikle/hs	n-s---mg-
Κρηστωνικόν	*krhstwniko/n	Κρηστωνικός	*krhstwniko/s	a-s---ma-
Κρηστωνικόν	*krhstwniko/n	Κρηστωνικός	*krhstwniko/s	a-s---nn-
Κρηστωνικόν	*krhstwniko/n	Κρηστωνικός	*krhstwniko/s	a-s---nv-
Κρηστωνικόν	*krhstwniko/n	Κρηστωνικός	*krhstwniko/s	a-s---na-
Κρηστωνίαν	*krhstwni/an	Κρηστωνίη	*krhstwni/h	n-s---fa-
Κρησί	*krhsi/	Κρής	*krh/s	n-p---md-
Κρητικόν	*krhtiko/n	Κρητικόν	*krhtiko/n	n-s---nn-
Κρητικόν	*krhtiko/n	Κρητικόν	*krhtiko/n	n-s---nv-
Κρητικόν	*krhtiko/n	Κρητικόν	*krhtiko/n	n-s---na-
Κρητικόν	*krhtiko/n	Κρητικός	*krhtiko/s	a-s---ma-
Κρητικόν	*krhtiko/n	Κρητικός	*krhtiko/s	a-s---nn-
Κρητικόν	*krhtiko/n	Κρητικός	*krhtiko/s	a-s---nv-
Κρητικόν	*krhtiko/n	Κρητικός	*krhtiko/s	a-s---na-
Κρισαίου	*krisai/ou	Κρισαῖος	*krisai=os	a-s---mg-
Κρισαίου	*krisai/ou	Κρισαῖος	*krisai=os	a-s---ng-
Κρισαίου	*krisai/ou	Κρισαῖος	*krisai=os	a-s---mg-
Κρισαίου	*krisai/ou	Κρισαῖος	*krisai=os	a-s---ng-
Κρισαίῳ	*krisai/w|	Κρισαῖος	*krisai=os	a-s---md-
Κρισαίῳ	*krisai/w|	Κρισαῖος	*krisai=os	a-s---nd-
Κρισαίῳ	*krisai/w|	Κρισαῖος	*krisai=os	a-s---md-
Κρισαίῳ	*krisai/w|	Κρισαῖος	*krisai=os	a-s---nd-
Κρισαῖον	*krisai=on	Κρισαῖος	*krisai=os	a-s---ma-
Κρισαῖον	*krisai=on	Κρισαῖος	*krisai=os	a-s---nn-
Κρισαῖον	*krisai=on	Κρισαῖος	*krisai=os	a-s---nv-
Κρισαῖον	*krisai=on	Κρισαῖος	*krisai=os	a-s---na-
Κροκύλειον	*kroku/leion	Κροκύλειον	*kroku/leion	n-s---nn-
Κροκύλειον	*kroku/leion	Κροκύλειον	*kroku/leion	n-s---nv-
Κροκύλειον	*kroku/leion	Κροκύλειον	*kroku/leion	n-s---na-
Κρομμυῶνα	*krommuw=na	Κρομμυών	*krommuw/n	n-s---ma-
Κροτωνιάτιδος	*krotwnia/tidos	Κρότων	*kro/twn	n-s---fg-
Κροτωνιᾶται	*krotwnia=tai	Κρότων	*kro/twn	n-p---mn-
Κροτωνιᾶται	*krotwnia=tai	Κρότων	*kro/twn	n-p---mv-
Κρουσίδος	*krousi/dos	Κρουσίς	*krousi/s	n-s---fg-
Κροῖσον	*kroi=son	Κροῖσος	*kroi=sos	n-s---ma-
Κρωπιᾶς	*krwpia=s	Κρωπιή	*krwpih/	n-s---fg-
Κράνιοι	*kra/nioi	Κράνιος	*kra/nios	a-p---mn-
Κράνιοι	*kra/nioi	Κράνιος	*kra/nios	a-p---mv-
Κρήναις	*krh/nais	Κρῆνος	*krh=nos	a-p---fd-
Κρήναις	*krh/nais	κραίνω	krai/nw	v-sapamn-
Κρήναις	*krh/nais	κραίνω	krai/nw	v-sapamv-
Κρήναις	*krh/nais	κραίνω	krai/nw	v2saoa---
Κρήναις	*krh/nais	κρήνη	krh/nh	n-p---fd-
Κρής	*krh/s	Κρής	*krh/s	n-s---mn-
Κρήτην	*krh/thn	Κρήτη	*krh/th	n-s---fa-
Κρήτην	*krh/thn	κρήτη	krh/th	n-s---fa-
Κρήτης	*krh/ths	Κρήτη	*krh/th	n-s---fg-
Κρήτης	*krh/ths	κρήτη	krh/th	n-s---fg-
Κρήτῃ	*krh/th|	Κρήτη	*krh/th	n-s---fd-
Κρήτῃ	*krh/th|	κρήτη	krh/th	n-s---fd-
Κρῆναι	*krh=nai	Κρῆνος	*krh=nos	a-p---fn-
Κρῆναι	*krh=nai	Κρῆνος	*krh=nos	a-p---fv-
Κρῆναι	*krh=nai	κραίνω	krai/nw	v2samm---
Κρῆναι	*krh=nai	κραίνω	krai/nw	v--ana---
Κρῆναι	*krh=nai	κρήνη	krh/nh	n-p---fn-
Κρῆναι	*krh=nai	κρήνη	krh/nh	n-p---fv-
Κρῆτες	*krh=tes	Κρής	*krh/s	n-p---mn-
Κρῆτες	*krh=tes	Κρής	*krh/s	n-p---mv-
Κρῆτες	*krh=tes	Κρής	*krh/s	n-p---mn-
Κυδωνιατῶν	*kudwniatw=n	Κυδωνιάτης	*kudwnia/ths	n-p---mg-
Κυδωνιατῶν	*kudwniatw=n	Κυδωνιάτης	*kudwnia/ths	n-p---mg-
Κυδωνίαν	*kudwni/an	Κυδώνιος	*kudw/nios	a-s---fa-
Κυδωνίαν	*kudwni/an	Κυδωνία	*kudwni/a	n-s---fa-
Κυδωνίαν	*kudwni/an	Κυδωνιάω	*kudwnia/w	v3piia---
Κυδωνίαν	*kudwni/an	Κυδωνιάω	*kudwnia/w	v1siia---
Κυδωνίαν	*kudwni/an	κυδώνιος	kudw/nios	a-s---fa-
Κυζικηνοῦ	*kuzikhnou=	Κύζικος	*ku/zikos	a-s---mg-
Κυζικηνοῦ	*kuzikhnou=	Κύζικος	*ku/zikos	a-s---ng-
Κυζικηνοῦ	*kuzikhnou=	Κυζικηνός	*kuzikhno/s	a-s---mg-
Κυζικηνοῦ	*kuzikhnou=	Κυζικηνός	*kuzikhno/s	a-s---ng-
Κυζικηνοῦ	*kuzikhnou=	κυζικηνός	kuzikhno/s	a-s---mg-
Κυζικηνοῦ	*kuzikhnou=	κυζικηνός	kuzikhno/s	a-s---ng-
Κυζικηνός	*kuzikhno/s	Κύζικος	*ku/zikos	a-s---mn-
Κυζικηνός	*kuzikhno/s	Κυζικηνός	*kuzikhno/s	a-s---mn-
Κυζικηνός	*kuzikhno/s	κυζικηνός	kuzikhno/s	a-s---mn-
Κυθηρίους	*kuqhri/ous	Κυθήριος	*kuqh/rios	a-p---ma-
Κυθηρίων	*kuqhri/wn	Κυθήριος	*kuqh/rios	a-p---fg-
Κυθηρίων	*kuqhri/wn	Κυθήριος	*kuqh/rios	a-p---mg-
Κυθηρίων	*kuqhri/wn	Κυθήριος	*kuqh/rios	a-p---ng-
Κυθήριοι	*kuqh/rioi	Κυθήριος	*kuqh/rios	a-p---mn-
Κυθήριοι	*kuqh/rioi	Κυθήριος	*kuqh/rios	a-p---mv-
Κυθήροις	*kuqh/rois	Κύθηρα	*ku/qhra	n-p---nd-
Κυθήροις	*kuqh/rois	Κύθηρος	*ku/qhros	n-p---md-
Κυθήρων	*kuqh/rwn	Κύθηρα	*ku/qhra	n-p---ng-
Κυθήρων	*kuqh/rwn	Κύθηρος	*ku/qhros	n-p---mg-
Κυκλάδες	*kukla/des	Κυκλάδες	*kukla/des	n-p---fn-
Κυκλάδες	*kukla/des	Κυκλάδες	*kukla/des	n-p---fv-
Κυκλάδες	*kukla/des	κυκλάς	kukla/s	n-p---fn-
Κυκλάδες	*kukla/des	κυκλάς	kukla/s	n-p---fv-
Κυκλάδων	*kukla/dwn	Κυκλάδες	*kukla/des	n-p---fg-
Κυκλάδων	*kukla/dwn	κυκλάς	kukla/s	n-p---fg-
Κυλλήνην	*kullh/nhn	Κυλλήνη	*kullh/nh	n-s---fa-
Κυλλήνης	*kullh/nhs	Κυλλήνη	*kullh/nh	n-s---fg-
Κυλλήνῃ	*kullh/nh|	Κυλλήνη	*kullh/nh	n-s---fd-
Κυμαίαν	*kumai/an	Κυμαῖος	*kumai=os	a-s---fa-
Κυνουρίαν	*kunouri/an	Κυνουρίας	*kunouri/as	n-s---ma-
Κυνουρίας	*kunouri/as	Κυνουρίας	*kunouri/as	n-s---mn-
Κυνός	*kuno/s	Κυνός	*kuno/s	n-s---mn-
Κυνός	*kuno/s	κύων	ku/wn	n-s---mg-
Κυνός	*kuno/s	κύων	ku/wn	n-s---fg-
Κυπρίοις	*kupri/ois	Κύπρια	*ku/pria	n-p---nd-
Κυπρίοις	*kupri/ois	Κύπριος	*ku/prios	a-p---md-
Κυπρίοις	*kupri/ois	Κύπριος	*ku/prios	a-p---nd-
Κυπρίοις	*kupri/ois	κύπριον	ku/prion	n-p---nd-
Κυπρίοις	*kupri/ois	κύπριος	ku/prios	a-p---md-
Κυπρίοις	*kupri/ois	κύπριος	ku/prios	a-p---nd-
Κυρηναίων	*kurhnai/wn	Κυρηναῖος	*kurhnai=os	a-p---fg-
Κυρηναίων	*kurhnai/wn	Κυρηναῖος	*kurhnai=os	a-p---mg-
Κυρηναίων	*kurhnai/wn	Κυρηναῖος	*kurhnai=os	a-p---ng-
Κυρήνην	*kurh/nhn	Κυρήνη	*kurh/nh	n-s---fa-
Κυτίνιον	*kuti/nion	Κυτίνιον	*kuti/nion	n-s---nn-
Κυτίνιον	*kuti/nion	Κυτίνιον	*kuti/nion	n-s---nv-
Κυτίνιον	*kuti/nion	Κυτίνιον	*kuti/nion	n-s---na-
Κυψέλοις	*kuye/lois	Κύψελος	*ku/yelos	n-p---md-
Κυψέλοις	*kuye/lois	κύψελος	ku/yelos	n-p---md-
Κωπαιῆς	*kwpaih=s	Κωπαιεύς	*kwpaieu/s	n-p---mn-
Κωπαιῆς	*kwpaih=s	Κωπαιεύς	*kwpaieu/s	n-p---mn-
Κωπαιῆς	*kwpaih=s	Κωπαιεύς	*kwpaieu/s	n-p---mv-
Κωρύκου	*kwru/kou	Κώρυκος	*kw/rukos	a-s---mg-
Κωρύκου	*kwru/kou	Κώρυκος	*kw/rukos	a-s---ng-
Κωρύκου	*kwru/kou	Κώρυκος	*kw/rukos	n-s---mg-
Κωρύκου	*kwru/kou	Κώρυκος	*kw/rukos	n-s---mg-
Κωρύκου	*kwru/kou	κώρυκος	kw/rukos	n-s---mg-
Κωρύκῳ	*kwru/kw|	Κώρυκος	*kw/rukos	a-s---md-
Κωρύκῳ	*kwru/kw|	Κώρυκος	*kw/rukos	a-s---nd-
Κωρύκῳ	*kwru/kw|	Κώρυκος	*kw/rukos	n-s---md-
Κωρύκῳ	*kwru/kw|	Κώρυκος	*kw/rukos	n-s---md-
Κωρύκῳ	*kwru/kw|	κώρυκος	kw/rukos	n-s---md-
Κωφόν	*kwfo/n	Κωφός	*kwfo/s	n-s---ma-
Κωφόν	*kwfo/n	κωφός	kwfo/s	a-s---ma-
Κωφόν	*kwfo/n	κωφός	kwfo/s	a-s---nn-
Κωφόν	*kwfo/n	κωφός	kwfo/s	a-s---nv-
Κωφόν	*kwfo/n	κωφός	kwfo/s	a-s---na-
Κάρνεια	*ka/rneia	Κάρνεια-πλ	*ka/rneia-pl	n-p---nn-
Κάρνεια	*ka/rneia	Κάρνεια-πλ	*ka/rneia-pl	n-p---nv-
Κάρνεια	*ka/rneia	Κάρνεια-πλ	*ka/rneia-pl	n-p---na-
Κέκροπος	*ke/kropos	Κέκροψ	*ke/kroy	n-s---mg-
Κέρκυρα	*ke/rkura	Κέρκυρα	*ke/rkura	n-s---fn-
Κέρκυρα	*ke/rkura	Κέρκυρα	*ke/rkura	n-s---fv-
Κέρκυραν	*ke/rkuran	Κέρκυρα	*ke/rkura	n-s---fa-
Κέρκυράν	*ke/rkura/n	Κέρκυρα	*ke/rkura	n-s---fa-
Κήναιον	*kh/naion	Κήναιον	*kh/naion	n-s---nn-
Κήναιον	*kh/naion	Κήναιον	*kh/naion	n-s---nv-
Κήναιον	*kh/naion	Κήναιον	*kh/naion	n-s---na-
Κήναιον	*kh/naion	Κηναῖος	*khnai=os	n-s---ma-
Κίλιξιν	*ki/licin	Κίλιξ	*ki/lic	n-p---md-
Κίμωνος	*ki/mwnos	Κίμων	*ki/mwn	n-s---mg-
Κίτιον	*ki/tion	Κίτιον	*ki/tion	n-s---nn-
Κίτιον	*ki/tion	Κίτιον	*ki/tion	n-s---nv-
Κίτιον	*ki/tion	Κίτιον	*ki/tion	n-s---na-
Κόνων	*ko/nwn	Κόνων	*ko/nwn	n-s---mn-
Κόνων	*ko/nwn	Κόνων	*ko/nwn	n-s---mv-
Κόνωνι	*ko/nwni	Κόνων	*ko/nwn	n-s---md-
Κόρινθον	*ko/rinqon	Κόρινθος	*ko/rinqos	n-s---fa-
Κόρινθόν	*ko/rinqo/n	Κόρινθος	*ko/rinqos	n-s---fa-
Κόροντα	*ko/ronta	Κόροντα	*ko/ronta	n-p---nn-
Κόροντα	*ko/ronta	Κόροντα	*ko/ronta	n-p---nv-
Κόροντα	*ko/ronta	Κόροντα	*ko/ronta	n-p---na-
Κόροντα	*ko/ronta	Κόροντα	*ko/ronta	n-s---fn-
Κόροντα	*ko/ronta	Κόροντα	*ko/ronta	n-s---fv-
Κύζικον	*ku/zikon	Κύζικος	*ku/zikos	n-s---fa-
Κύθηρα	*ku/qhra	Κύθηρα	*ku/qhra	n-p---nn-
Κύθηρα	*ku/qhra	Κύθηρα	*ku/qhra	n-p---nv-
Κύθηρα	*ku/qhra	Κύθηρα	*ku/qhra	n-p---na-
Κύκλωπες	*ku/klwpes	Κύκλωψ	*ku/klwy	n-p---mn-
Κύκλωπες	*ku/klwpes	Κύκλωψ	*ku/klwy	n-p---mv-
Κύλων	*ku/lwn	Κύλων	*ku/lwn	n-s---mn-
Κύλων	*ku/lwn	Κύλων	*ku/lwn	n-s---mv-
Κύλωνι	*ku/lwni	Κύλων	*ku/lwn	n-s---md-
Κύλωνος	*ku/lwnos	Κύλων	*ku/lwn	n-s---mg-
Κύμην	*ku/mhn	Κύμη	*ku/mh	n-s---fa-
Κύμης	*ku/mhs	Κύμη	*ku/mh	n-s---fg-
Κύνητα	*ku/nhta	Κύνης	*ku/nhs	n-p---nn-
Κύνητα	*ku/nhta	Κύνης	*ku/nhs	n-p---nv-
Κύνητα	*ku/nhta	Κύνης	*ku/nhs	n-p---na-
Κύνητα	*ku/nhta	Κύνης	*ku/nhs	n-s---ma-
Κύνητα	*ku/nhta	Κύνης	*ku/nhs	n-s---fa-
Κύπρον	*ku/pron	Κύπρος	*ku/pros	n-s---fa-
Κύπρον	*ku/pron	κύπρος	ku/pros	n-s---fa-
Κύπρου	*ku/prou	Κύπρος	*ku/pros	n-s---fg-
Κύπρου	*ku/prou	κύπρος	ku/pros	n-s---fg-
Κύπρῳ	*ku/prw|	Κύπρος	*ku/pros	n-s---fd-
Κύπρῳ	*ku/prw|	κύπρος	ku/pros	n-s---fd-
Κύρου	*ku/rou	Κύρης	*ku/rhs	n-s---mg-
Κύρου	*ku/rou	Κῦρος	*ku=ros	n-s---mg-
Κύρου	*ku/rou	κυρέω	kure/w	v2spme---
Κύρου	*ku/rou	κυρέω	kure/w	v2siie---
Κύρου	*ku/rou	κυρόω	kuro/w	v2spma---
Κύρου	*ku/rou	κυρόω	kuro/w	v3siia---
Κύρρου	*ku/rrou	Κύρρος	*ku/rros	n-s---mg-
Κύρῳ	*ku/rw|	Κῦρος	*ku=ros	n-s---md-
Κᾶρα	*ka=ra	Κάρ	*ka/r	n-s---ma-
Κᾶρας	*ka=ras	Κάρ	*ka/r	n-p---ma-
Κᾶρες	*ka=res	Κάρ	*ka/r	n-p---mn-
Κᾶρες	*ka=res	Κάρ	*ka/r	n-p---mv-
Κᾶρες	*ka=res	Κάρ	*ka/r	n-p---mn-
Κᾶρές	*ka=re/s	Κάρ	*ka/r	n-p---mn-
Κᾶρές	*ka=re/s	Κάρ	*ka/r	n-p---mv-
Κᾶρές	*ka=re/s	Κάρ	*ka/r	n-p---mn-
Κῦρος	*ku=ros	Κῦρος	*ku=ros	n-s---mn-
Κῦρος	*ku=ros	κῦρος	ku=ros	n-s---nn-
Κῦρος	*ku=ros	κῦρος	ku=ros	n-s---nv-
Κῦρος	*ku=ros	κῦρος	ku=ros	n-s---na-
Κῶ	*kw=	Κῶς	*kw=s	n-s---fg-
Κῶ	*kw=	Κῶς	*kw=s	n-s---mg-
Κῶ	*kw=	κέω	ke/w	v1spsa---
Κῶ	*kw=	κέω	ke/w	v1spia---
Κῶ	*kw=	πω	pw	g--------
Κῶν	*kw=n	Κῶς	*kw=s	n-s---fa-
Κῶν	*kw=n	Κῶς	*kw=s	n-p---mg-
Κῶν	*kw=n	κέω	ke/w	v-sppamn-
Κῷ	*kw=|	Κῶς	*kw=s	n-s---md-
Λαβδάλῳ	*labda/lw|	Λάβδαλον	*la/bdalon	n-s---nd-
Λαιαίους	*laiai/ous	Λαίαιος	*lai/aios	a-p---ma-
Λαιαίους	*laiai/ous	Λαιαῖοι	*laiai=oi	n-p---ma-
Λαιαίων	*laiai/wn	Λαίαιος	*lai/aios	a-p---fg-
Λαιαίων	*laiai/wn	Λαίαιος	*lai/aios	a-p---mg-
Λαιαίων	*laiai/wn	Λαίαιος	*lai/aios	a-p---ng-
Λαιαίων	*laiai/wn	Λαιαῖοι	*laiai=oi	n-p---mg-
Λαισποδίαν	*laispodi/an	Λαισποδίας	*laispodi/as	n-s---ma-
Λαισποδίου	*laispodi/ou	Λαισποδίας	*laispodi/as	n-s---mg-
Λαιστρυγόνες	*laistrugo/nes	Λαιστρυγών	*laistrugw/n	n-p---mn-
Λαιστρυγόνες	*laistrugo/nes	Λαιστρυγών	*laistrugw/n	n-p---mv-
Λακεδαιμονίοις	*lakedaimoni/ois	Λακεδαιμόνιος	*lakedaimo/nios	a-p---md-
Λακεδαιμονίοις	*lakedaimoni/ois	Λακεδαιμόνιος	*lakedaimo/nios	a-p---nd-
Λακεδαιμονίου	*lakedaimoni/ou	Λακεδαιμόνιος	*lakedaimo/nios	a-s---mg-
Λακεδαιμονίου	*lakedaimoni/ou	Λακεδαιμόνιος	*lakedaimo/nios	a-s---ng-
Λακεδαιμονίους	*lakedaimoni/ous	Λακεδαιμόνιος	*lakedaimo/nios	a-p---ma-
Λακεδαιμονίων	*lakedaimoni/wn	Λακεδαιμόνιος	*lakedaimo/nios	a-p---fg-
Λακεδαιμονίων	*lakedaimoni/wn	Λακεδαιμόνιος	*lakedaimo/nios	a-p---mg-
Λακεδαιμονίων	*lakedaimoni/wn	Λακεδαιμόνιος	*lakedaimo/nios	a-p---ng-
Λακεδαιμονίως	*lakedaimoni/ws	Λακεδαιμόνιος	*lakedaimo/nios	x--------
Λακεδαιμονίως	*lakedaimoni/ws	Λακεδαιμόνιος	*lakedaimo/nios	a-p---ma-
Λακεδαιμονίῳ	*lakedaimoni/w|	Λακεδαιμόνιος	*lakedaimo/nios	a-s---md-
Λακεδαιμονίῳ	*lakedaimoni/w|	Λακεδαιμόνιος	*lakedaimo/nios	a-s---nd-
Λακεδαιμόνιοι	*lakedaimo/nioi	Λακεδαιμόνιος	*lakedaimo/nios	a-p---mn-
Λακεδαιμόνιοι	*lakedaimo/nioi	Λακεδαιμόνιος	*lakedaimo/nios	a-p---mv-
Λακεδαιμόνιον	*lakedaimo/nion	Λακεδαιμόνιος	*lakedaimo/nios	a-s---ma-
Λακεδαιμόνιον	*lakedaimo/nion	Λακεδαιμόνιος	*lakedaimo/nios	a-s---nn-
Λακεδαιμόνιον	*lakedaimo/nion	Λακεδαιμόνιος	*lakedaimo/nios	a-s---nv-
Λακεδαιμόνιον	*lakedaimo/nion	Λακεδαιμόνιος	*lakedaimo/nios	a-s---na-
Λακεδαιμόνιος	*lakedaimo/nios	Λακεδαιμόνιος	*lakedaimo/nios	a-s---mn-
Λακεδαιμόνιοί	*lakedaimo/nioi/	Λακεδαιμόνιος	*lakedaimo/nios	a-p---mn-
Λακεδαιμόνιοί	*lakedaimo/nioi/	Λακεδαιμόνιος	*lakedaimo/nios	a-p---mv-
